Aver_delta,R
1.371428571,991.0204082
1.297959184,991.0204082
1.224489796,991.0204082
1.151020408,991.0204082
1.07755102,991.0204082
1.004081633,991.0204082
0.930612245,991.0204082
0.857142857,991.0204082
0.783673469,991.0204082
0.710204082,991.0204082
0.636734694,991.0204082
0.563265306,991.0204082
0.489795918,991.0204082
0.416326531,991.0204082
0.342857143,991.0204082
0.269387755,991.0204082
0.195918367,991.0204082
0.12244898,991.0204082
0.048979592,991.0204082
-0.024489796,991.0204082
-0.097959184,991.0204082
-0.171428571,991.0204082
-0.244897959,991.0204082
-0.318367347,991.0204082
-0.391836735,991.0204082
-0.465306122,991.0204082
-0.53877551,991.0204082
-0.612244898,991.0204082
-0.685714286,991.0204082
-0.759183673,991.0204082
-0.832653061,991.0204082
-0.906122449,991.0204082
-0.979591837,991.0204082
-1.053061224,991.0204082
-1.126530612,991.0204082
-1.2,991.0204082
2.4,1033.673469
2.326530612,1033.673469
2.253061224,1033.673469
2.179591837,1033.673469
2.106122449,1033.673469
2.032653061,1033.673469
1.959183673,1033.673469
1.885714286,1033.673469
1.812244898,1033.673469
1.73877551,1033.673469
1.665306122,1033.673469
1.591836735,1033.673469
1.518367347,1033.673469
1.444897959,1033.673469
1.371428571,1033.673469
1.297959184,1033.673469
1.224489796,1033.673469
1.151020408,1033.673469
1.07755102,1033.673469
1.004081633,1033.673469
0.930612245,1033.673469
0.857142857,1033.673469
0.783673469,1033.673469
0.710204082,1033.673469
0.636734694,1033.673469
0.563265306,1033.673469
0.489795918,1033.673469
0.416326531,1033.673469
0.342857143,1033.673469
0.269387755,1033.673469
0.195918367,1033.673469
0.12244898,1033.673469
0.048979592,1033.673469
-0.024489796,1033.673469
-0.097959184,1033.673469
-0.171428571,1033.673469
-0.244897959,1033.673469
-0.318367347,1033.673469
-0.391836735,1033.673469
-0.465306122,1033.673469
-0.53877551,1033.673469
-0.612244898,1033.673469
-0.685714286,1033.673469
-0.759183673,1033.673469
-0.832653061,1033.673469
-0.906122449,1033.673469
-0.979591837,1033.673469
-1.053061224,1033.673469
-1.126530612,1033.673469
-1.2,1033.673469
2.4,1076.326531
2.326530612,1076.326531
2.253061224,1076.326531
2.179591837,1076.326531
2.106122449,1076.326531
2.032653061,1076.326531
1.959183673,1076.326531
1.885714286,1076.326531
1.812244898,1076.326531
1.73877551,1076.326531
1.665306122,1076.326531
1.591836735,1076.326531
1.518367347,1076.326531
1.444897959,1076.326531
1.371428571,1076.326531
1.297959184,1076.326531
1.224489796,1076.326531
1.151020408,1076.326531
1.07755102,1076.326531
1.004081633,1076.326531
0.930612245,1076.326531
0.857142857,1076.326531
0.783673469,1076.326531
0.710204082,1076.326531
0.636734694,1076.326531
0.563265306,1076.326531
0.489795918,1076.326531
0.416326531,1076.326531
0.342857143,1076.326531
0.269387755,1076.326531
0.195918367,1076.326531
0.12244898,1076.326531
0.048979592,1076.326531
-0.024489796,1076.326531
-0.097959184,1076.326531
-0.171428571,1076.326531
-0.244897959,1076.326531
-0.318367347,1076.326531
-0.391836735,1076.326531
-0.465306122,1076.326531
-0.53877551,1076.326531
-0.612244898,1076.326531
-0.685714286,1076.326531
-0.759183673,1076.326531
-0.832653061,1076.326531
-0.906122449,1076.326531
-0.979591837,1076.326531
-1.053061224,1076.326531
-1.126530612,1076.326531
-1.2,1076.326531
2.4,1118.979592
2.326530612,1118.979592
2.253061224,1118.979592
2.179591837,1118.979592
2.106122449,1118.979592
2.032653061,1118.979592
1.959183673,1118.979592
1.885714286,1118.979592
1.812244898,1118.979592
1.73877551,1118.979592
1.665306122,1118.979592
1.591836735,1118.979592
1.518367347,1118.979592
1.444897959,1118.979592
1.371428571,1118.979592
1.297959184,1118.979592
1.224489796,1118.979592
1.151020408,1118.979592
1.07755102,1118.979592
1.004081633,1118.979592
0.930612245,1118.979592
0.857142857,1118.979592
0.783673469,1118.979592
0.710204082,1118.979592
0.636734694,1118.979592
0.563265306,1118.979592
0.489795918,1118.979592
0.416326531,1118.979592
0.342857143,1118.979592
0.269387755,1118.979592
0.195918367,1118.979592
0.12244898,1118.979592
0.048979592,1118.979592
-0.024489796,1118.979592
-0.097959184,1118.979592
-0.171428571,1118.979592
-0.244897959,1118.979592
-0.318367347,1118.979592
-0.391836735,1118.979592
-0.465306122,1118.979592
-0.53877551,1118.979592
-0.612244898,1118.979592
-0.685714286,1118.979592
-0.759183673,1118.979592
-0.832653061,1118.979592
-0.906122449,1118.979592
-0.979591837,1118.979592
-1.053061224,1118.979592
-1.126530612,1118.979592
-1.2,1118.979592
2.4,1161.632653
2.326530612,1161.632653
2.253061224,1161.632653
2.179591837,1161.632653
2.106122449,1161.632653
2.032653061,1161.632653
1.959183673,1161.632653
1.885714286,1161.632653
1.812244898,1161.632653
1.73877551,1161.632653
1.665306122,1161.632653
1.591836735,1161.632653
1.518367347,1161.632653
1.444897959,1161.632653
1.371428571,1161.632653
1.297959184,1161.632653
1.224489796,1161.632653
1.151020408,1161.632653
1.07755102,1161.632653
1.004081633,1161.632653
0.930612245,1161.632653
0.857142857,1161.632653
0.783673469,1161.632653
0.710204082,1161.632653
0.636734694,1161.632653
0.563265306,1161.632653
0.489795918,1161.632653
0.416326531,1161.632653
0.342857143,1161.632653
0.269387755,1161.632653
0.195918367,1161.632653
0.12244898,1161.632653
0.048979592,1161.632653
-0.024489796,1161.632653
-0.097959184,1161.632653
-0.171428571,1161.632653
-0.244897959,1161.632653
-0.318367347,1161.632653
-0.391836735,1161.632653
-0.465306122,1161.632653
-0.53877551,1161.632653
-0.612244898,1161.632653
-0.685714286,1161.632653
-0.759183673,1161.632653
-0.832653061,1161.632653
-0.906122449,1161.632653
-0.979591837,1161.632653
-1.053061224,1161.632653
-1.126530612,1161.632653
-1.2,1161.632653
2.4,1204.285714
2.326530612,1204.285714
2.253061224,1204.285714
2.179591837,1204.285714
2.106122449,1204.285714
2.032653061,1204.285714
1.959183673,1204.285714
1.885714286,1204.285714
1.812244898,1204.285714
1.73877551,1204.285714
1.665306122,1204.285714
1.591836735,1204.285714
1.518367347,1204.285714
1.444897959,1204.285714
1.371428571,1204.285714
1.297959184,1204.285714
1.224489796,1204.285714
1.151020408,1204.285714
1.07755102,1204.285714
1.004081633,1204.285714
0.930612245,1204.285714
0.857142857,1204.285714
0.783673469,1204.285714
0.710204082,1204.285714
0.636734694,1204.285714
0.563265306,1204.285714
0.489795918,1204.285714
0.416326531,1204.285714
0.342857143,1204.285714
0.269387755,1204.285714
0.195918367,1204.285714
0.12244898,1204.285714
0.048979592,1204.285714
-0.024489796,1204.285714
-0.097959184,1204.285714
-0.171428571,1204.285714
-0.244897959,1204.285714
-0.318367347,1204.285714
-0.391836735,1204.285714
-0.465306122,1204.285714
-0.53877551,1204.285714
-0.612244898,1204.285714
-0.685714286,1204.285714
-0.759183673,1204.285714
-0.832653061,1204.285714
-0.906122449,1204.285714
-0.979591837,1204.285714
-1.053061224,1204.285714
-1.126530612,1204.285714
-1.2,1204.285714
2.4,1246.938776
2.326530612,1246.938776
2.253061224,1246.938776
2.179591837,1246.938776
2.106122449,1246.938776
2.032653061,1246.938776
1.959183673,1246.938776
1.885714286,1246.938776
1.812244898,1246.938776
1.73877551,1246.938776
1.665306122,1246.938776
1.591836735,1246.938776
1.518367347,1246.938776
1.444897959,1246.938776
1.371428571,1246.938776
1.297959184,1246.938776
1.224489796,1246.938776
1.151020408,1246.938776
1.07755102,1246.938776
1.004081633,1246.938776
0.930612245,1246.938776
0.857142857,1246.938776
0.783673469,1246.938776
0.710204082,1246.938776
0.636734694,1246.938776
0.563265306,1246.938776
0.489795918,1246.938776
0.416326531,1246.938776
0.342857143,1246.938776
0.269387755,1246.938776
0.195918367,1246.938776
0.12244898,1246.938776
0.048979592,1246.938776
-0.024489796,1246.938776
-0.097959184,1246.938776
-0.171428571,1246.938776
-0.244897959,1246.938776
-0.318367347,1246.938776
-0.391836735,1246.938776
-0.465306122,1246.938776
-0.53877551,1246.938776
-0.612244898,1246.938776
-0.685714286,1246.938776
-0.759183673,1246.938776
-0.832653061,1246.938776
-0.906122449,1246.938776
-0.979591837,1246.938776
-1.053061224,1246.938776
-1.126530612,1246.938776
-1.2,1246.938776
2.4,1289.591837
2.326530612,1289.591837
2.253061224,1289.591837
2.179591837,1289.591837
2.106122449,1289.591837
2.032653061,1289.591837
1.959183673,1289.591837
1.885714286,1289.591837
1.812244898,1289.591837
1.73877551,1289.591837
1.665306122,1289.591837
1.591836735,1289.591837
1.518367347,1289.591837
1.444897959,1289.591837
1.371428571,1289.591837
1.297959184,1289.591837
1.224489796,1289.591837
1.151020408,1289.591837
1.07755102,1289.591837
1.004081633,1289.591837
0.930612245,1289.591837
0.857142857,1289.591837
0.783673469,1289.591837
0.710204082,1289.591837
0.636734694,1289.591837
0.563265306,1289.591837
0.489795918,1289.591837
0.416326531,1289.591837
0.342857143,1289.591837
0.269387755,1289.591837
0.195918367,1289.591837
0.12244898,1289.591837
0.048979592,1289.591837
-0.024489796,1289.591837
-0.097959184,1289.591837
-0.171428571,1289.591837
-0.244897959,1289.591837
-0.318367347,1289.591837
-0.391836735,1289.591837
-0.465306122,1289.591837
-0.53877551,1289.591837
-0.612244898,1289.591837
-0.685714286,1289.591837
-0.759183673,1289.591837
-0.832653061,1289.591837
-0.906122449,1289.591837
-0.979591837,1289.591837
-1.053061224,1289.591837
-1.126530612,1289.591837
-1.2,1289.591837
2.4,1332.244898
2.326530612,1332.244898
2.253061224,1332.244898
2.179591837,1332.244898
2.106122449,1332.244898
2.032653061,1332.244898
1.959183673,1332.244898
1.885714286,1332.244898
1.812244898,1332.244898
1.73877551,1332.244898
1.665306122,1332.244898
1.591836735,1332.244898
1.518367347,1332.244898
1.444897959,1332.244898
1.371428571,1332.244898
1.297959184,1332.244898
1.224489796,1332.244898
1.151020408,1332.244898
1.07755102,1332.244898
1.004081633,1332.244898
0.930612245,1332.244898
0.857142857,1332.244898
0.783673469,1332.244898
0.710204082,1332.244898
0.636734694,1332.244898
0.563265306,1332.244898
0.489795918,1332.244898
0.416326531,1332.244898
0.342857143,1332.244898
0.269387755,1332.244898
0.195918367,1332.244898
0.12244898,1332.244898
0.048979592,1332.244898
-0.024489796,1332.244898
-0.097959184,1332.244898
-0.171428571,1332.244898
-0.244897959,1332.244898
-0.318367347,1332.244898
-0.391836735,1332.244898
-0.465306122,1332.244898
-0.53877551,1332.244898
-0.612244898,1332.244898
-0.685714286,1332.244898
-0.759183673,1332.244898
-0.832653061,1332.244898
-0.906122449,1332.244898
-0.979591837,1332.244898
-1.053061224,1332.244898
-1.126530612,1332.244898
-1.2,1332.244898
2.4,1374.897959
2.326530612,1374.897959
2.253061224,1374.897959
2.179591837,1374.897959
2.106122449,1374.897959
2.032653061,1374.897959
1.959183673,1374.897959
1.885714286,1374.897959
1.812244898,1374.897959
1.73877551,1374.897959
1.665306122,1374.897959
1.591836735,1374.897959
1.518367347,1374.897959
1.444897959,1374.897959
1.371428571,1374.897959
1.297959184,1374.897959
1.224489796,1374.897959
1.151020408,1374.897959
1.07755102,1374.897959
1.004081633,1374.897959
0.930612245,1374.897959
0.857142857,1374.897959
0.783673469,1374.897959
0.710204082,1374.897959
0.636734694,1374.897959
0.563265306,1374.897959
0.489795918,1374.897959
0.416326531,1374.897959
0.342857143,1374.897959
0.269387755,1374.897959
0.195918367,1374.897959
0.12244898,1374.897959
0.048979592,1374.897959
-0.024489796,1374.897959
-0.097959184,1374.897959
-0.171428571,1374.897959
-0.244897959,1374.897959
-0.318367347,1374.897959
-0.391836735,1374.897959
-0.465306122,1374.897959
-0.53877551,1374.897959
-0.612244898,1374.897959
-0.685714286,1374.897959
-0.759183673,1374.897959
-0.832653061,1374.897959
-0.906122449,1374.897959
-0.979591837,1374.897959
-1.053061224,1374.897959
-1.126530612,1374.897959
-1.2,1374.897959
2.4,1417.55102
2.326530612,1417.55102
2.253061224,1417.55102
2.179591837,1417.55102
2.106122449,1417.55102
2.032653061,1417.55102
1.959183673,1417.55102
1.885714286,1417.55102
1.812244898,1417.55102
1.73877551,1417.55102
1.665306122,1417.55102
1.591836735,1417.55102
1.518367347,1417.55102
1.444897959,1417.55102
1.371428571,1417.55102
1.297959184,1417.55102
1.224489796,1417.55102
1.151020408,1417.55102
1.07755102,1417.55102
1.004081633,1417.55102
0.930612245,1417.55102
0.857142857,1417.55102
0.783673469,1417.55102
0.710204082,1417.55102
0.636734694,1417.55102
0.563265306,1417.55102
0.489795918,1417.55102
0.416326531,1417.55102
0.342857143,1417.55102
0.269387755,1417.55102
0.195918367,1417.55102
0.12244898,1417.55102
0.048979592,1417.55102
-0.024489796,1417.55102
-0.097959184,1417.55102
-0.171428571,1417.55102
-0.244897959,1417.55102
-0.318367347,1417.55102
-0.391836735,1417.55102
-0.465306122,1417.55102
-0.53877551,1417.55102
-0.612244898,1417.55102
-0.685714286,1417.55102
-0.759183673,1417.55102
-0.832653061,1417.55102
-0.906122449,1417.55102
-0.979591837,1417.55102
-1.053061224,1417.55102
-1.126530612,1417.55102
-1.2,1417.55102
2.4,1460.204082
2.326530612,1460.204082
2.253061224,1460.204082
2.179591837,1460.204082
2.106122449,1460.204082
2.032653061,1460.204082
1.959183673,1460.204082
1.885714286,1460.204082
1.812244898,1460.204082
1.73877551,1460.204082
1.665306122,1460.204082
1.591836735,1460.204082
1.518367347,1460.204082
1.444897959,1460.204082
1.371428571,1460.204082
1.297959184,1460.204082
1.224489796,1460.204082
1.151020408,1460.204082
1.07755102,1460.204082
1.004081633,1460.204082
0.930612245,1460.204082
0.857142857,1460.204082
0.783673469,1460.204082
0.710204082,1460.204082
0.636734694,1460.204082
0.563265306,1460.204082
0.489795918,1460.204082
0.416326531,1460.204082
0.342857143,1460.204082
0.269387755,1460.204082
0.195918367,1460.204082
0.12244898,1460.204082
0.048979592,1460.204082
-0.024489796,1460.204082
-0.097959184,1460.204082
-0.171428571,1460.204082
-0.244897959,1460.204082
-0.318367347,1460.204082
-0.391836735,1460.204082
-0.465306122,1460.204082
-0.53877551,1460.204082
-0.612244898,1460.204082
-0.685714286,1460.204082
-0.759183673,1460.204082
-0.832653061,1460.204082
-0.906122449,1460.204082
-0.979591837,1460.204082
-1.053061224,1460.204082
-1.126530612,1460.204082
-1.2,1460.204082
2.4,1502.857143
2.326530612,1502.857143
2.253061224,1502.857143
2.179591837,1502.857143
2.106122449,1502.857143
2.032653061,1502.857143
1.959183673,1502.857143
1.885714286,1502.857143
1.812244898,1502.857143
1.73877551,1502.857143
1.665306122,1502.857143
1.591836735,1502.857143
1.518367347,1502.857143
1.444897959,1502.857143
1.371428571,1502.857143
1.297959184,1502.857143
1.224489796,1502.857143
1.151020408,1502.857143
1.07755102,1502.857143
1.004081633,1502.857143
0.930612245,1502.857143
0.857142857,1502.857143
0.783673469,1502.857143
0.710204082,1502.857143
0.636734694,1502.857143
0.563265306,1502.857143
0.489795918,1502.857143
0.416326531,1502.857143
0.342857143,1502.857143
0.269387755,1502.857143
0.195918367,1502.857143
0.12244898,1502.857143
0.048979592,1502.857143
-0.024489796,1502.857143
-0.097959184,1502.857143
-0.171428571,1502.857143
-0.244897959,1502.857143
-0.318367347,1502.857143
-0.391836735,1502.857143
-0.465306122,1502.857143
-0.53877551,1502.857143
-0.612244898,1502.857143
-0.685714286,1502.857143
-0.759183673,1502.857143
-0.832653061,1502.857143
-0.906122449,1502.857143
-0.979591837,1502.857143
-1.053061224,1502.857143
-1.126530612,1502.857143
-1.2,1502.857143
2.4,1545.510204
2.326530612,1545.510204
2.253061224,1545.510204
2.179591837,1545.510204
2.106122449,1545.510204
2.032653061,1545.510204
1.959183673,1545.510204
1.885714286,1545.510204
1.812244898,1545.510204
1.73877551,1545.510204
1.665306122,1545.510204
1.591836735,1545.510204
1.518367347,1545.510204
1.444897959,1545.510204
1.371428571,1545.510204
1.297959184,1545.510204
1.224489796,1545.510204
1.151020408,1545.510204
1.07755102,1545.510204
1.004081633,1545.510204
0.930612245,1545.510204
0.857142857,1545.510204
0.783673469,1545.510204
0.710204082,1545.510204
0.636734694,1545.510204
0.563265306,1545.510204
0.489795918,1545.510204
0.416326531,1545.510204
0.342857143,1545.510204
0.269387755,1545.510204
0.195918367,1545.510204
0.12244898,1545.510204
0.048979592,1545.510204
-0.024489796,1545.510204
-0.097959184,1545.510204
-0.171428571,1545.510204
-0.244897959,1545.510204
-0.318367347,1545.510204
-0.391836735,1545.510204
-0.465306122,1545.510204
-0.53877551,1545.510204
-0.612244898,1545.510204
-0.685714286,1545.510204
-0.759183673,1545.510204
-0.832653061,1545.510204
-0.906122449,1545.510204
-0.979591837,1545.510204
-1.053061224,1545.510204
-1.126530612,1545.510204
-1.2,1545.510204
2.4,1588.163265
2.326530612,1588.163265
2.253061224,1588.163265
2.179591837,1588.163265
2.106122449,1588.163265
2.032653061,1588.163265
1.959183673,1588.163265
1.885714286,1588.163265
1.812244898,1588.163265
1.73877551,1588.163265
1.665306122,1588.163265
1.591836735,1588.163265
1.518367347,1588.163265
1.444897959,1588.163265
1.371428571,1588.163265
1.297959184,1588.163265
1.224489796,1588.163265
1.151020408,1588.163265
1.07755102,1588.163265
1.004081633,1588.163265
0.930612245,1588.163265
0.857142857,1588.163265
0.783673469,1588.163265
0.710204082,1588.163265
0.636734694,1588.163265
0.563265306,1588.163265
0.489795918,1588.163265
0.416326531,1588.163265
0.342857143,1588.163265
0.269387755,1588.163265
0.195918367,1588.163265
0.12244898,1588.163265
0.048979592,1588.163265
-0.024489796,1588.163265
-0.097959184,1588.163265
-0.171428571,1588.163265
-0.244897959,1588.163265
-0.318367347,1588.163265
-0.391836735,1588.163265
-0.465306122,1588.163265
-0.53877551,1588.163265
-0.612244898,1588.163265
-0.685714286,1588.163265
-0.759183673,1588.163265
-0.832653061,1588.163265
-0.906122449,1588.163265
-0.979591837,1588.163265
-1.053061224,1588.163265
-1.126530612,1588.163265
-1.2,1588.163265
2.4,1630.816327
2.326530612,1630.816327
2.253061224,1630.816327
2.179591837,1630.816327
2.106122449,1630.816327
2.032653061,1630.816327
1.959183673,1630.816327
1.885714286,1630.816327
1.812244898,1630.816327
1.73877551,1630.816327
1.665306122,1630.816327
1.591836735,1630.816327
1.518367347,1630.816327
1.444897959,1630.816327
1.371428571,1630.816327
1.297959184,1630.816327
1.224489796,1630.816327
1.151020408,1630.816327
1.07755102,1630.816327
1.004081633,1630.816327
0.930612245,1630.816327
0.857142857,1630.816327
0.783673469,1630.816327
0.710204082,1630.816327
0.636734694,1630.816327
0.563265306,1630.816327
0.489795918,1630.816327
0.416326531,1630.816327
0.342857143,1630.816327
0.269387755,1630.816327
0.195918367,1630.816327
0.12244898,1630.816327
0.048979592,1630.816327
-0.024489796,1630.816327
-0.097959184,1630.816327
-0.171428571,1630.816327
-0.244897959,1630.816327
-0.318367347,1630.816327
-0.391836735,1630.816327
-0.465306122,1630.816327
-0.53877551,1630.816327
-0.612244898,1630.816327
-0.685714286,1630.816327
-0.759183673,1630.816327
-0.832653061,1630.816327
-0.906122449,1630.816327
-0.979591837,1630.816327
-1.053061224,1630.816327
-1.126530612,1630.816327
-1.2,1630.816327
2.4,1673.469388
2.326530612,1673.469388
2.253061224,1673.469388
2.179591837,1673.469388
2.106122449,1673.469388
2.032653061,1673.469388
1.959183673,1673.469388
1.885714286,1673.469388
1.812244898,1673.469388
1.73877551,1673.469388
1.665306122,1673.469388
1.591836735,1673.469388
1.518367347,1673.469388
1.444897959,1673.469388
1.371428571,1673.469388
1.297959184,1673.469388
1.224489796,1673.469388
1.151020408,1673.469388
1.07755102,1673.469388
1.004081633,1673.469388
0.930612245,1673.469388
0.857142857,1673.469388
0.783673469,1673.469388
0.710204082,1673.469388
0.636734694,1673.469388
0.563265306,1673.469388
0.489795918,1673.469388
0.416326531,1673.469388
0.342857143,1673.469388
0.269387755,1673.469388
0.195918367,1673.469388
0.12244898,1673.469388
0.048979592,1673.469388
-0.024489796,1673.469388
-0.097959184,1673.469388
-0.171428571,1673.469388
-0.244897959,1673.469388
-0.318367347,1673.469388
-0.391836735,1673.469388
-0.465306122,1673.469388
-0.53877551,1673.469388
-0.612244898,1673.469388
-0.685714286,1673.469388
-0.759183673,1673.469388
-0.832653061,1673.469388
-0.906122449,1673.469388
-0.979591837,1673.469388
-1.053061224,1673.469388
-1.126530612,1673.469388
-1.2,1673.469388
2.4,1716.122449
2.326530612,1716.122449
2.253061224,1716.122449
2.179591837,1716.122449
2.106122449,1716.122449
2.032653061,1716.122449
1.959183673,1716.122449
1.885714286,1716.122449
1.812244898,1716.122449
1.73877551,1716.122449
1.665306122,1716.122449
1.591836735,1716.122449
1.518367347,1716.122449
1.444897959,1716.122449
1.371428571,1716.122449
1.297959184,1716.122449
1.224489796,1716.122449
1.151020408,1716.122449
1.07755102,1716.122449
1.004081633,1716.122449
0.930612245,1716.122449
0.857142857,1716.122449
0.783673469,1716.122449
0.710204082,1716.122449
0.636734694,1716.122449
0.563265306,1716.122449
0.489795918,1716.122449
0.416326531,1716.122449
0.342857143,1716.122449
0.269387755,1716.122449
0.195918367,1716.122449
0.12244898,1716.122449
0.048979592,1716.122449
-0.024489796,1716.122449
-0.097959184,1716.122449
-0.171428571,1716.122449
-0.244897959,1716.122449
-0.318367347,1716.122449
-0.391836735,1716.122449
-0.465306122,1716.122449
-0.53877551,1716.122449
-0.612244898,1716.122449
-0.685714286,1716.122449
-0.759183673,1716.122449
-0.832653061,1716.122449
-0.906122449,1716.122449
-0.979591837,1716.122449
-1.053061224,1716.122449
-1.126530612,1716.122449
-1.2,1716.122449
2.4,1758.77551
2.326530612,1758.77551
2.253061224,1758.77551
2.179591837,1758.77551
2.106122449,1758.77551
2.032653061,1758.77551
1.959183673,1758.77551
1.885714286,1758.77551
1.812244898,1758.77551
1.73877551,1758.77551
1.665306122,1758.77551
1.591836735,1758.77551
1.518367347,1758.77551
1.444897959,1758.77551
1.371428571,1758.77551
1.297959184,1758.77551
1.224489796,1758.77551
1.151020408,1758.77551
1.07755102,1758.77551
1.004081633,1758.77551
0.930612245,1758.77551
0.857142857,1758.77551
0.783673469,1758.77551
0.710204082,1758.77551
0.636734694,1758.77551
0.563265306,1758.77551
0.489795918,1758.77551
0.416326531,1758.77551
0.342857143,1758.77551
0.269387755,1758.77551
0.195918367,1758.77551
0.12244898,1758.77551
0.048979592,1758.77551
-0.024489796,1758.77551
-0.097959184,1758.77551
-0.171428571,1758.77551
-0.244897959,1758.77551
-0.318367347,1758.77551
-0.391836735,1758.77551
-0.465306122,1758.77551
-0.53877551,1758.77551
-0.612244898,1758.77551
-0.685714286,1758.77551
-0.759183673,1758.77551
-0.832653061,1758.77551
-0.906122449,1758.77551
-0.979591837,1758.77551
-1.053061224,1758.77551
-1.126530612,1758.77551
-1.2,1758.77551
2.4,1801.428571
2.326530612,1801.428571
2.253061224,1801.428571
2.179591837,1801.428571
2.106122449,1801.428571
2.032653061,1801.428571
1.959183673,1801.428571
1.885714286,1801.428571
1.812244898,1801.428571
1.73877551,1801.428571
1.665306122,1801.428571
1.591836735,1801.428571
1.518367347,1801.428571
1.444897959,1801.428571
1.371428571,1801.428571
1.297959184,1801.428571
1.224489796,1801.428571
1.151020408,1801.428571
1.07755102,1801.428571
1.004081633,1801.428571
0.930612245,1801.428571
0.857142857,1801.428571
0.783673469,1801.428571
0.710204082,1801.428571
0.636734694,1801.428571
0.563265306,1801.428571
0.489795918,1801.428571
0.416326531,1801.428571
0.342857143,1801.428571
0.269387755,1801.428571
0.195918367,1801.428571
0.12244898,1801.428571
0.048979592,1801.428571
-0.024489796,1801.428571
-0.097959184,1801.428571
-0.171428571,1801.428571
-0.244897959,1801.428571
-0.318367347,1801.428571
-0.391836735,1801.428571
-0.465306122,1801.428571
-0.53877551,1801.428571
-0.612244898,1801.428571
-0.685714286,1801.428571
-0.759183673,1801.428571
-0.832653061,1801.428571
-0.906122449,1801.428571
-0.979591837,1801.428571
-1.053061224,1801.428571
-1.126530612,1801.428571
-1.2,1801.428571
2.4,1844.081633
2.326530612,1844.081633
2.253061224,1844.081633
2.179591837,1844.081633
2.106122449,1844.081633
2.032653061,1844.081633
1.959183673,1844.081633
1.885714286,1844.081633
1.812244898,1844.081633
1.73877551,1844.081633
1.665306122,1844.081633
1.591836735,1844.081633
1.518367347,1844.081633
1.444897959,1844.081633
1.371428571,1844.081633
1.297959184,1844.081633
1.224489796,1844.081633
1.151020408,1844.081633
1.07755102,1844.081633
1.004081633,1844.081633
0.930612245,1844.081633
0.857142857,1844.081633
0.783673469,1844.081633
0.710204082,1844.081633
0.636734694,1844.081633
0.563265306,1844.081633
0.489795918,1844.081633
0.416326531,1844.081633
0.342857143,1844.081633
0.269387755,1844.081633
0.195918367,1844.081633
0.12244898,1844.081633
0.048979592,1844.081633
-0.024489796,1844.081633
-0.097959184,1844.081633
-0.171428571,1844.081633
-0.244897959,1844.081633
-0.318367347,1844.081633
-0.391836735,1844.081633
-0.465306122,1844.081633
-0.53877551,1844.081633
-0.612244898,1844.081633
-0.685714286,1844.081633
-0.759183673,1844.081633
-0.832653061,1844.081633
-0.906122449,1844.081633
-0.979591837,1844.081633
-1.053061224,1844.081633
-1.126530612,1844.081633
-1.2,1844.081633
2.4,1886.734694
2.326530612,1886.734694
2.253061224,1886.734694
2.179591837,1886.734694
2.106122449,1886.734694
2.032653061,1886.734694
1.959183673,1886.734694
1.885714286,1886.734694
1.812244898,1886.734694
1.73877551,1886.734694
1.665306122,1886.734694
1.591836735,1886.734694
1.518367347,1886.734694
1.444897959,1886.734694
1.371428571,1886.734694
1.297959184,1886.734694
1.224489796,1886.734694
1.151020408,1886.734694
1.07755102,1886.734694
1.004081633,1886.734694
0.930612245,1886.734694
0.857142857,1886.734694
0.783673469,1886.734694
0.710204082,1886.734694
0.636734694,1886.734694
0.563265306,1886.734694
0.489795918,1886.734694
0.416326531,1886.734694
0.342857143,1886.734694
0.269387755,1886.734694
0.195918367,1886.734694
0.12244898,1886.734694
0.048979592,1886.734694
-0.024489796,1886.734694
-0.097959184,1886.734694
-0.171428571,1886.734694
-0.244897959,1886.734694
-0.318367347,1886.734694
-0.391836735,1886.734694
-0.465306122,1886.734694
-0.53877551,1886.734694
-0.612244898,1886.734694
-0.685714286,1886.734694
-0.759183673,1886.734694
-0.832653061,1886.734694
-0.906122449,1886.734694
-0.979591837,1886.734694
-1.053061224,1886.734694
-1.126530612,1886.734694
-1.2,1886.734694
2.4,1929.387755
2.326530612,1929.387755
2.253061224,1929.387755
2.179591837,1929.387755
2.106122449,1929.387755
2.032653061,1929.387755
1.959183673,1929.387755
1.885714286,1929.387755
1.812244898,1929.387755
1.73877551,1929.387755
1.665306122,1929.387755
1.591836735,1929.387755
1.518367347,1929.387755
1.444897959,1929.387755
1.371428571,1929.387755
1.297959184,1929.387755
1.224489796,1929.387755
1.151020408,1929.387755
1.07755102,1929.387755
1.004081633,1929.387755
0.930612245,1929.387755
0.857142857,1929.387755
0.783673469,1929.387755
0.710204082,1929.387755
0.636734694,1929.387755
0.563265306,1929.387755
0.489795918,1929.387755
0.416326531,1929.387755
0.342857143,1929.387755
0.269387755,1929.387755
0.195918367,1929.387755
0.12244898,1929.387755
0.048979592,1929.387755
-0.024489796,1929.387755
-0.097959184,1929.387755
-0.171428571,1929.387755
-0.244897959,1929.387755
-0.318367347,1929.387755
-0.391836735,1929.387755
-0.465306122,1929.387755
-0.53877551,1929.387755
-0.612244898,1929.387755
-0.685714286,1929.387755
-0.759183673,1929.387755
-0.832653061,1929.387755
-0.906122449,1929.387755
-0.979591837,1929.387755
-1.053061224,1929.387755
-1.126530612,1929.387755
-1.2,1929.387755
2.4,1972.040816
2.326530612,1972.040816
2.253061224,1972.040816
2.179591837,1972.040816
2.106122449,1972.040816
